# -----------------------------------------------------------------------------
# TMdock - docking by full/partial structure alignment                V20160511
#										
# -----------------------------------------------------------------------------
#               Date / time : 2023:06:21 / 14:01:15
#       Number of templates : 12470
#            Alignment type : FSA
#                 Fast mode : on
#         Benchmarking mode : off
#     TMScore Normalized by : Length of the target
# -----------------------------------------------------------------------------
#
# Label                Score    TM-score1    TM-score2    FSC-score      iSeqID1      iSeqID2        dSASA         d_av       AACE18        SolEM     trgtLen1     trgtLen2    tmpltLen1    tmpltLen2      aliLen1      aliLen2         t[0]         t[1]         t[2]      u[0][0]      u[0][1]      u[0][2]      u[1][0]      u[1][1]      u[1][2]      u[2][0]      u[2][1]      u[2][2]
#
3lf61A1B_12      1.00156e-03  1.93957e-01  3.17560e-01  1.63774e-01  1.61290e-01  1.15385e-01  1.83248e-02  1.35079e-01  8.39445e-02  5.24302e-02  2.93000e+02  7.10000e+01  1.54000e+02  1.57000e+02  1.24000e+02  6.20000e+01 -2.35304e+01 -2.02510e+01  1.18520e+00  4.70093e-01 -3.59629e-01  8.06027e-01 -6.42272e-01  4.87002e-01  5.91875e-01 -6.05393e-01 -7.95924e-01 -2.04337e-03
7ce0A1D1_21      1.00112e-03  1.61094e-01  2.96338e-01  4.58467e-02  4.16667e-02  6.00000e-02  8.98796e-01  5.69421e-01  1.02856e-04  8.86815e-01  2.93000e+02  7.10000e+01  1.10000e+02  1.10000e+02  9.90000e+01  5.10000e+01 -1.08333e+01  5.62695e+00  1.28618e+01  3.39157e-01 -3.70121e-01  8.64860e-01  2.85088e-01  9.16556e-01  2.80446e-01 -8.96492e-01  1.51446e-01  4.16373e-01
6o04A1D1_12      1.00103e-03  3.12822e-01  3.55591e-01  3.81007e-02  7.33945e-02  1.13636e-01  4.65525e-02  9.19808e-02  7.39480e-02  6.02168e-02  2.93000e+02  7.10000e+01  5.32000e+02  5.42000e+02  2.40000e+02  5.60000e+01 -3.90336e+00 -1.02863e+01 -2.51944e+01 -8.31616e-01  5.28280e-01  1.71277e-01  3.27918e-01  2.18199e-01  9.19162e-01  4.48203e-01  8.20554e-01 -3.54690e-01
2c400A0B_12      1.00078e-03  2.18161e-01  3.77135e-01  1.21212e-02  9.43396e-02  0.00000e+00  1.27868e-03  5.91193e-02  1.58089e-01  6.03895e-02  2.93000e+02  7.10000e+01  3.02000e+02  3.00000e+02  2.28000e+02  5.80000e+01  1.58476e+01 -1.37483e+01  3.91931e+01 -4.18515e-01 -8.76578e-01 -2.37607e-01  2.56235e-01 -3.64957e-01  8.95069e-01 -8.71314e-01  3.13716e-01  3.77350e-01
3o2q1A1B_21      1.00032e-03  1.99422e-01  4.18398e-01  8.73646e-02  6.77966e-02  6.66667e-02  5.33677e-03  1.16488e-01  1.37477e-01  2.30227e-02  2.93000e+02  7.10000e+01  1.89000e+02  3.17000e+02  1.65000e+02  5.40000e+01 -3.23654e+01 -1.03540e+01 -1.60498e+00 -3.95795e-01  9.16371e-01 -6.00856e-02 -8.24032e-01 -3.25508e-01  4.63697e-01  4.05361e-01  2.33041e-01  8.83954e-01
2cga0A0B_12      9.99585e-04  2.74471e-01  3.24306e-01  1.88053e-02  3.27869e-02  0.00000e+00  4.41519e-03  4.05892e-02  1.29474e-01  3.85613e-02  2.93000e+02  7.10000e+01  2.45000e+02  2.45000e+02  2.04000e+02  6.70000e+01  1.85374e+01 -6.13997e+00 -3.44002e+01 -3.18542e-01 -7.43268e-01 -5.88289e-01 -2.13693e-02  6.26091e-01 -7.79457e-01  9.47668e-01 -2.35718e-01 -2.15319e-01
6w1zK1A1_21      9.99325e-04  2.84848e-01  3.32518e-01  2.55474e-02  5.37634e-02  0.00000e+00  3.53871e-04  5.68135e-02  1.37696e-01  3.22639e-02  2.93000e+02  7.10000e+01  5.78000e+02  1.92000e+02  2.20000e+02  5.50000e+01 -2.51480e+01  4.64700e+01  6.31058e+01  5.51732e-01 -1.09892e-02 -8.33949e-01  8.32356e-01  7.04127e-02  5.49750e-01  5.26793e-02 -9.97457e-01  4.79958e-02
5f1pA1B1_12      9.99283e-04  2.51378e-01  3.78157e-01  2.08141e-02  1.31148e-01  8.33333e-02  5.31761e-01  3.36219e-01  0.00000e+00  4.15267e-01  2.93000e+02  7.10000e+01  2.38000e+02  2.38000e+02  1.47000e+02  4.90000e+01 -5.65732e+00 -1.94641e+00  2.95716e+01  3.31615e-01 -8.89981e-01 -3.12993e-01 -9.24409e-01 -3.72789e-01  8.05993e-02 -1.88412e-01  2.62605e-01 -9.46329e-01
6y45A1C1_21      9.99207e-04  1.79321e-01  2.94169e-01  1.04551e-02  8.82353e-02  3.12500e-02  3.81512e-11  0.00000e+00  1.60844e-01  1.44779e-02  2.93000e+02  7.10000e+01  1.63000e+02  1.63000e+02  1.01000e+02  6.20000e+01  1.17948e+01  5.87052e+01 -1.65652e+00  4.67401e-02 -9.73746e-01 -2.22789e-01 -9.88602e-01 -7.70468e-02  1.29345e-01 -1.43114e-01  2.14204e-01 -9.66248e-01
6eqiB1C1_12      9.99194e-04  3.78098e-01  4.24440e-01  8.28877e-02  4.28571e-01  1.37931e-01  1.89652e-04  2.59323e-01  1.99337e-01  3.06817e-02  2.93000e+02  7.10000e+01  1.24000e+02  3.92000e+02  1.16000e+02  6.80000e+01  2.95779e+01 -2.11743e+01 -3.25754e+00 -3.50868e-01 -9.27485e-01 -1.29085e-01 -7.90864e-01  3.67312e-01 -4.89505e-01  5.01423e-01 -6.96627e-02 -8.62393e-01
3cfi1B1C_12      9.99094e-04  1.79700e-01  3.45643e-01  4.21569e-02  8.00000e-02  2.77778e-02  9.20184e-01  5.79206e-01  6.17360e-06  7.93428e-01  2.93000e+02  7.10000e+01  1.60000e+02  1.15000e+02  1.37000e+02  6.60000e+01 -6.15786e+00 -5.38141e+00  1.63161e+01  1.39746e-01  8.84536e-01 -4.45047e-01  7.46252e-01  2.01337e-01  6.34486e-01  6.50830e-01 -4.20783e-01 -6.31951e-01
6shlA10B1_12     9.98865e-04  2.39934e-01  2.95598e-01  3.02725e-02  2.08333e-02  1.36364e-01  5.49134e-04  5.81701e-02  1.77336e-01  2.73855e-02  2.93000e+02  7.10000e+01  2.67000e+02  2.31000e+02  1.96000e+02  6.10000e+01 -5.27538e-01 -3.13846e+01 -2.88032e+00 -7.23490e-01 -6.81610e-01 -1.09407e-01 -5.12370e-01  6.36404e-01 -5.76600e-01  4.62643e-01 -3.61108e-01 -8.09668e-01
3kjh1A2A_12      9.98860e-04  2.24101e-01  3.17415e-01  6.57143e-02  7.40741e-02  1.42857e-01  6.63503e-04  8.68614e-02  1.61575e-01  2.55623e-02  2.93000e+02  7.10000e+01  2.54000e+02  2.54000e+02  1.70000e+02  5.40000e+01  1.91858e+01 -3.58191e+01  1.27846e+01 -1.58454e-01 -5.86924e-01 -7.93985e-01  9.60844e-01 -2.76791e-01  1.28536e-02 -2.27312e-01 -7.60860e-01  6.07801e-01
3o1c1A2A_12      9.98190e-04  1.70666e-01  3.25596e-01  1.33616e-01  5.71429e-02  9.25926e-02  9.08244e-01  6.60291e-01  5.68020e-04  8.52759e-01  2.93000e+02  7.10000e+01  1.15000e+02  1.15000e+02  7.90000e+01  6.00000e+01 -4.81432e-01 -8.05858e+00  8.63750e+00 -2.62075e-02  9.98230e-01 -5.33911e-02 -5.62888e-01  2.94018e-02  8.26010e-01  8.26118e-01  5.17008e-02  5.61121e-01
1a2w0A0B_12      9.97979e-04  1.67860e-01  2.69780e-01  6.58836e-02  3.40909e-02  6.89655e-02  1.26932e-03  0.00000e+00  9.90997e-02  2.31213e-02  2.93000e+02  7.10000e+01  1.24000e+02  1.24000e+02  9.70000e+01  5.90000e+01  1.21083e+01  1.15834e+01  1.86910e+01 -2.02646e-01  7.30971e-01 -6.51626e-01 -9.74277e-01 -2.17490e-01  5.90136e-02 -9.85851e-02  6.46823e-01  7.56241e-01
6hy0J10K3_21     9.97629e-04  1.91264e-01  2.41146e-01  2.92398e-02  1.33333e-01  0.00000e+00  2.54394e-06  0.00000e+00  1.56273e-01  2.02254e-02  2.93000e+02  7.10000e+01  1.48000e+02  1.48000e+02  1.30000e+02  5.20000e+01 -1.35089e+01 -3.47817e+01  8.02946e+00  2.02193e-01  8.44264e-01 -4.96323e-01 -8.35990e-01 -1.15194e-01 -5.36517e-01 -5.10135e-01  5.23401e-01  6.82505e-01
2rcz1A1B_21      9.97195e-04  1.26121e-01  2.64144e-01  1.53767e-01  8.95522e-02  7.69231e-02  7.51523e-01  5.43896e-01  2.88813e-02  7.10462e-01  2.93000e+02  7.10000e+01  8.10000e+01  7.90000e+01  6.80000e+01  5.20000e+01  1.56981e+01  4.86979e+00  9.47866e+00 -9.80386e-01  1.75729e-01 -8.92350e-02  1.61533e-01  4.57039e-01 -8.74656e-01 -1.12919e-01 -8.71914e-01 -4.76460e-01
6ot8A1A3_12      9.97012e-04  1.58650e-01  3.24289e-01  1.82927e-02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.60838e-01  1.30722e-02  2.93000e+02  7.10000e+01  1.06000e+02  1.06000e+02  6.50000e+01  3.60000e+01 -4.31065e+01 -1.31758e+01  1.49347e+01 -4.15146e-01  7.52116e-01  5.11836e-01  9.88875e-02 -5.21969e-01  8.47213e-01  9.04364e-01  4.02331e-01  1.42319e-01
2par1A1B_21      9.96920e-04  1.71355e-01  3.06624e-01  1.76623e-02  5.05051e-02  1.25000e-01  7.43554e-05  1.96985e-02  1.65164e-01  2.95371e-02  2.93000e+02  7.10000e+01  1.78000e+02  1.75000e+02  1.37000e+02  4.90000e+01  2.03851e+01  1.38652e+01  2.08586e+01 -1.00460e-01 -4.45955e-01  8.89400e-01  4.10352e-01 -8.32922e-01 -3.71286e-01  9.06377e-01  3.27667e-01  2.66674e-01
5lvtA1C1_21      9.96892e-04  1.26125e-01  3.05544e-01  1.43173e-01  2.63158e-02  9.37500e-02  8.65954e-01  6.08514e-01  1.53614e-06  8.06833e-01  2.93000e+02  7.10000e+01  9.10000e+01  9.10000e+01  7.80000e+01  3.20000e+01 -7.80780e+00  9.01654e+00 -7.86330e+00 -8.78261e-01  7.19003e-02 -4.72746e-01  1.56967e-01  9.77198e-01 -1.42988e-01  4.51685e-01 -1.99786e-01 -8.69520e-01
6yanU1R1_21      9.96172e-04  1.74547e-01  3.42679e-01  3.39954e-02  8.69565e-02  0.00000e+00  7.99675e-01  5.04410e-01  2.68984e-03  7.54819e-01  2.93000e+02  7.10000e+01  1.35000e+02  1.42000e+02  1.02000e+02  4.80000e+01  1.61378e+01 -7.30315e+00  4.71833e+00  1.58140e-01  8.80163e-01  4.47555e-01 -9.84791e-01  1.07553e-01  1.36454e-01  7.19660e-02 -4.62327e-01  8.83784e-01
6y3bA1B1_12      9.95242e-04  7.73143e-02  3.66603e-01  2.00537e-01  1.07143e-01  1.12903e-01  3.30381e-01  3.16528e-01  2.13433e-04  3.80568e-01  2.93000e+02  7.10000e+01  3.80000e+01  1.59000e+02  2.80000e+01  7.00000e+01 -8.70297e+00  1.45771e+01  4.05177e+01 -8.00501e-01 -4.67400e-01 -3.75147e-01 -3.98579e-01 -5.22846e-02  9.15642e-01 -4.47585e-01  8.82499e-01 -1.44442e-01
1azn0A0B_12      9.95124e-04  2.67341e-01  2.92594e-01  1.24254e-01  1.21951e-01  3.33333e-02  1.84462e-01  2.95382e-01  1.69001e-01  2.84045e-01  2.93000e+02  7.10000e+01  1.28000e+02  1.28000e+02  1.18000e+02  6.50000e+01  1.45963e+01 -2.00391e+01  1.50843e+01  2.28545e-02 -8.52668e-01 -5.21953e-01 -7.05943e-01  3.55920e-01 -6.12345e-01  7.07900e-01  3.82464e-01 -5.93800e-01
6vwgA1I1_12      9.94904e-04  2.67502e-01  2.35040e-01  3.14557e-02  1.49254e-02  7.69231e-02  4.34755e-01  2.66975e-01  7.79999e-02  3.50308e-01  2.93000e+02  7.10000e+01  4.39000e+02  5.40000e+01  2.44000e+02  3.70000e+01  1.24888e+01 -1.32140e+01  1.20407e+01  1.77846e-01  3.03279e-01  9.36159e-01  9.72701e-01 -1.98294e-01 -1.20549e-01  1.49075e-01  9.32042e-01 -3.30265e-01
1g8s1A2A_12      9.94707e-04  2.56302e-01  3.36957e-01  3.41463e-02  1.13636e-01  9.09091e-02  3.97804e-01  4.26453e-01  2.44417e-01  4.78770e-01  2.93000e+02  7.10000e+01  2.30000e+02  2.30000e+02  1.65000e+02  4.50000e+01 -1.75714e+00  2.46467e+01  1.52335e+00 -9.91395e-01  1.01688e-01  8.24403e-02  1.07568e-01  9.91707e-01  7.03295e-02 -7.46050e-02  7.85923e-02 -9.94111e-01
4tluA1A2_12      9.94562e-04  2.05019e-01  2.65498e-01  1.73776e-02  4.65116e-02  8.33333e-02  2.70090e-09  0.00000e+00  1.49505e-01  1.44519e-02  2.93000e+02  7.10000e+01  1.14000e+02  1.14000e+02  9.40000e+01  6.30000e+01 -2.89959e+01 -4.40816e-01 -1.61955e+01 -1.44924e-01  9.28589e-01 -3.41643e-01  1.50103e-01  3.61925e-01  9.20043e-01  9.77991e-01  8.20543e-02 -1.91836e-01
6w0fC1C4_12      9.94535e-04  1.44188e-01  3.34422e-01  1.28401e-01  8.00000e-02  8.19672e-02  2.36587e-03  1.03036e-01  1.34551e-01  4.93900e-02  2.93000e+02  7.10000e+01  1.03000e+02  1.03000e+02  7.90000e+01  6.90000e+01 -2.65271e+01 -6.50996e+00 -1.14396e+01 -1.02364e-02 -1.95161e-01  9.80718e-01 -7.43001e-01  6.57861e-01  1.23158e-01 -6.69212e-01 -7.27414e-01 -1.51739e-01
3vr9A1B1_21      9.93946e-04  2.45167e-01  4.16010e-01  2.03267e-02  3.26087e-02  8.69565e-02  3.41047e-03  1.29261e-01  2.23061e-01  4.50791e-02  2.93000e+02  7.10000e+01  2.49000e+02  6.13000e+02  1.75000e+02  5.70000e+01  2.19885e+01 -2.49420e+01 -1.87090e+00  9.19041e-01 -3.71778e-01 -1.30935e-01 -2.99066e-01 -4.41332e-01 -8.46041e-01  2.56754e-01  8.16705e-01 -5.16788e-01
6khiB1E1_12      9.93736e-04  3.45567e-01  3.54297e-01  1.28727e-01  6.45161e-02  3.92157e-02  5.76712e-01  5.16730e-01  6.52158e-02  4.59809e-01  2.93000e+02  7.10000e+01  4.92000e+02  1.00000e+02  2.43000e+02  5.20000e+01  1.09087e+01  1.10321e+01 -1.94148e+01 -4.01306e-01  1.14985e-01  9.08698e-01  4.63186e-01  8.81365e-01  9.30292e-02 -7.90197e-01  4.58229e-01 -4.06957e-01
6jkbA1B1_12      9.93350e-04  2.42708e-01  3.74283e-01  9.46882e-02  7.79221e-02  6.89655e-02  9.45645e-03  1.18554e-01  1.05283e-01  6.12519e-02  2.93000e+02  7.10000e+01  2.44000e+02  2.44000e+02  1.76000e+02  5.20000e+01 -3.22223e+01 -8.88826e+00  1.32351e+01 -1.86687e-01  8.58089e-01 -4.78362e-01 -8.40024e-03  4.85511e-01  8.74190e-01  9.82384e-01  1.67218e-01 -8.34304e-02
6oglA1A2_12      9.93306e-04  1.37296e-01  3.23343e-01  7.32265e-02  7.81250e-02  0.00000e+00  1.06285e-02  5.59670e-02  1.51005e-01  5.52374e-02  2.93000e+02  7.10000e+01  9.90000e+01  9.90000e+01  8.70000e+01  5.80000e+01 -2.81751e+01  3.27174e-02 -7.39638e+00 -7.13297e-01  6.26505e-01 -3.14164e-01 -1.07394e-01  3.45257e-01  9.32344e-01  6.92585e-01  6.98777e-01 -1.78988e-01
6xtkA1A2_12      9.93274e-04  2.07526e-01  2.59843e-01  1.39373e-02  1.02564e-01  8.57143e-02  2.26743e-09  0.00000e+00  1.47766e-01  1.39218e-02  2.93000e+02  7.10000e+01  1.16000e+02  1.16000e+02  9.30000e+01  6.40000e+01 -2.89725e+01 -3.27900e-01 -1.69979e+01 -1.47881e-01  9.32520e-01 -3.29450e-01  2.04069e-01  3.54715e-01  9.12433e-01  9.67723e-01  6.77013e-02 -2.42754e-01
6vxnB1C1_12      9.92388e-04  2.14282e-01  4.36179e-01  9.06250e-02  1.03448e-01  6.12245e-02  4.67095e-01  4.28640e-01  1.34353e-01  3.45008e-01  2.93000e+02  7.10000e+01  2.66000e+02  2.66000e+02  1.63000e+02  5.80000e+01  1.70736e+01 -1.37037e+01 -1.75058e+00  2.00953e-01  6.21345e-01  7.57330e-01 -2.98266e-02  7.76623e-01 -6.29260e-01 -9.79147e-01  1.03863e-01  1.74597e-01
5y62A1B1_21      9.92113e-04  1.67298e-01  3.38387e-01  4.73062e-02  5.45455e-02  5.40541e-02  6.56914e-01  4.32219e-01  9.34885e-02  4.98873e-01  2.93000e+02  7.10000e+01  1.48000e+02  1.53000e+02  1.18000e+02  4.90000e+01 -1.95449e+00 -1.76408e+01 -1.12327e+01  7.62748e-01 -5.80420e-01  2.85182e-01  5.59678e-01  3.71527e-01 -7.40762e-01  3.24000e-01  7.24624e-01  6.08230e-01
6w7zA1B1_12      9.91294e-04  1.83579e-01  2.71833e-01  1.07991e-02  5.88235e-02  1.21212e-01  4.02129e-12  0.00000e+00  1.62389e-01  1.27455e-02  2.93000e+02  7.10000e+01  1.49000e+02  7.10000e+01  9.80000e+01  5.60000e+01  3.88487e+01 -1.40370e+01 -8.10014e+00  2.96253e-01 -7.70810e-01  5.63991e-01  8.16454e-01 -1.02039e-01 -5.68323e-01  4.95618e-01  6.28840e-01  5.99101e-01
5y7yA1B1_12      9.90564e-04  2.45344e-01  3.55045e-01  3.50820e-02  8.33333e-02  2.43902e-02  1.15686e-02  5.80398e-02  1.09229e-01  4.98978e-02  2.93000e+02  7.10000e+01  2.01000e+02  2.63000e+02  1.52000e+02  6.30000e+01 -2.00733e+01 -2.58463e+01  2.78557e+00  9.58666e-01  1.89776e-01 -2.12002e-01 -1.34693e-01  9.58994e-01  2.49377e-01  2.50634e-01 -2.10514e-01  9.44916e-01
5xnlc1q1_12      9.89885e-04  2.79474e-01  3.99897e-01  8.23439e-02  9.47368e-02  8.33333e-02  3.29963e-01  3.01566e-01  3.46685e-02  2.87526e-01  2.93000e+02  7.10000e+01  4.50000e+02  1.29000e+02  2.35000e+02  5.10000e+01 -9.13671e+00 -1.27591e+01 -1.65966e+01  9.44515e-01  2.46147e-01  2.17492e-01 -2.05236e-01 -7.47203e-02  9.75856e-01  2.56455e-01 -9.66348e-01 -2.00563e-02
6sxlA1B1_21      9.89616e-04  2.56206e-01  3.72655e-01  1.00996e-01  5.97015e-02  6.66667e-02  2.12087e-03  1.24813e-01  1.09955e-01  5.36831e-02  2.93000e+02  7.10000e+01  2.58000e+02  2.77000e+02  1.65000e+02  6.30000e+01 -2.42603e+01  1.02652e+01 -1.23910e+01 -2.08130e-01 -5.19085e-01  8.28995e-01  9.11837e-01  2.03680e-01  3.56465e-01 -3.53885e-01  8.30100e-01  4.30929e-01
1y0h0A0B_12      9.88994e-04  2.02712e-01  3.21329e-01  1.06863e-01  2.89855e-02  4.65116e-02  1.76554e-05  9.24971e-02  1.47261e-01  1.27524e-02  2.93000e+02  7.10000e+01  1.01000e+02  9.80000e+01  8.60000e+01  6.40000e+01  2.57377e+01  1.87700e+01 -1.25545e+01 -1.39626e-01  8.12214e-02  9.86868e-01 -9.39525e-01  3.03889e-01 -1.57939e-01 -3.12727e-01 -9.49239e-01  3.38785e-02
1k9j0A0B_12      9.88804e-04  1.74236e-01  3.60669e-01  4.22721e-02  1.13636e-01  3.57143e-02  7.22426e-04  3.04545e-02  1.04888e-01  3.47248e-02  2.93000e+02  7.10000e+01  1.30000e+02  1.28000e+02  9.20000e+01  6.30000e+01 -2.07715e+01 -2.17769e+01 -1.71423e+01  2.49813e-01 -1.73164e-01  9.52685e-01 -4.37351e-01  8.57623e-01  2.70567e-01 -8.63897e-01 -4.84248e-01  1.38512e-01
6lryA1B1_12      9.88617e-04  2.62810e-01  1.91819e-01  5.09499e-02  5.00000e-02  0.00000e+00  2.31950e-04  3.10694e-02  1.55167e-01  5.77239e-02  2.93000e+02  7.10000e+01  4.68000e+02  2.10000e+01  2.09000e+02  2.00000e+01  1.27438e+01  3.12024e+01  5.47728e+01  7.62323e-01 -5.08360e-01 -4.00542e-01  5.64698e-01  8.24826e-01  2.78971e-02  3.16196e-01 -2.47452e-01  9.15854e-01
3h161A1B_21      9.88036e-04  1.71279e-01  2.81611e-01  1.47651e-02  4.08163e-02  6.66667e-02  3.28464e-07  0.00000e+00  1.67014e-01  1.59948e-02  2.93000e+02  7.10000e+01  1.37000e+02  1.36000e+02  1.22000e+02  5.50000e+01  1.81690e+00 -3.54441e+01 -7.72905e+00  2.25030e-01  9.37012e-01 -2.67152e-01  2.97988e-01  1.94863e-01  9.34469e-01  9.27666e-01 -2.89892e-01 -2.35368e-01
3o271A1B_12      9.87603e-04  1.00902e-01  2.41400e-01  1.62965e-01  1.06383e-01  4.76190e-02  8.30730e-01  6.15811e-01  5.50846e-02  8.32436e-01  2.93000e+02  7.10000e+01  6.00000e+01  5.70000e+01  4.80000e+01  4.40000e+01 -8.79772e+00 -1.46439e+01  5.13577e+00  7.03107e-01  6.27532e-01  3.34430e-01 -2.49697e-01 -2.22475e-01  9.42420e-01  6.65802e-01 -7.46129e-01  2.68555e-04
6uvaA1N1_21      9.87074e-04  3.86036e-01  3.47496e-01  6.40260e-02  7.17391e-01  4.76190e-02  4.60084e-01  4.49977e-01  6.17810e-02  3.49445e-01  2.93000e+02  7.10000e+01  1.26000e+02  1.90000e+02  1.15000e+02  5.60000e+01 -6.36285e+00 -1.67250e+01 -1.39969e+01 -3.42863e-01  8.91784e-01  2.95240e-01  9.37184e-01  3.46229e-01  4.25538e-02 -6.42719e-02  2.91284e-01 -9.54475e-01
2w531A1B_21      9.87045e-04  1.86538e-01  3.44117e-01  5.72082e-02  3.03030e-02  2.77778e-02  6.43270e-01  3.97796e-01  2.98280e-03  5.27730e-01  2.93000e+02  7.10000e+01  1.73000e+02  2.02000e+02  1.42000e+02  5.90000e+01 -1.86258e+01  6.25557e+00  7.61253e+00  1.37689e-01 -2.03060e-01  9.69437e-01  2.63972e-01 -9.35837e-01 -2.33514e-01  9.54652e-01  2.88057e-01 -7.52521e-02
6rl4A1P1_21      9.86819e-04  3.30626e-02  3.85508e-01  3.30448e-02  0.00000e+00  1.11111e-01  3.34332e-01  1.62072e-01  4.30839e-02  3.10603e-01  2.93000e+02  7.10000e+01  1.10000e+01  2.29000e+02  1.10000e+01  6.10000e+01 -1.35211e+01  1.20122e+01 -2.10150e+01 -2.70495e-01  1.74575e-01  9.46761e-01 -1.55528e-01 -9.78428e-01  1.35979e-01  9.50076e-01 -1.10466e-01  2.91811e-01
1ac60A0B_12      9.86537e-04  3.38341e-01  3.34850e-01  5.70288e-02  2.98246e-01  9.09091e-02  9.48982e-01  7.16494e-01  0.00000e+00  8.89535e-01  2.93000e+02  7.10000e+01  1.10000e+02  1.10000e+02  1.09000e+02  6.70000e+01 -3.77149e+00 -4.06916e+00  1.02629e+01  1.87208e-01  6.87419e-01 -7.01718e-01 -2.37136e-01 -6.61595e-01 -7.11378e-01 -9.53268e-01  2.99578e-01  3.91557e-02
2fq10A0B_21      9.86517e-04  2.07604e-01  3.25976e-01  1.94805e-02  4.93827e-02  3.57143e-02  1.96063e-03  4.88611e-03  1.15445e-01  9.30472e-03  2.93000e+02  7.10000e+01  2.79000e+02  2.79000e+02  1.63000e+02  7.00000e+01 -2.74528e+01 -1.78111e+01 -6.14578e+00  1.76866e-01  1.57677e-01 -9.71523e-01  2.22787e-01  9.55050e-01  1.95562e-01  9.58689e-01 -2.51031e-01  1.33787e-01
5xynC1D1_12      9.86439e-04  1.77240e-01  3.21610e-01  3.16623e-02  2.85714e-02  4.00000e-02  1.31324e-06  2.22104e-02  1.57363e-01  7.94592e-03  2.93000e+02  7.10000e+01  1.46000e+02  2.05000e+02  1.04000e+02  5.40000e+01 -1.72954e+01 -3.20832e+01  5.39891e+00  6.31510e-01 -1.50085e-01 -7.60704e-01 -2.44536e-01  8.92466e-01 -3.79086e-01  7.35797e-01  4.25416e-01  5.26900e-01
2xs61A2A_12      9.86181e-04  1.85854e-01  4.36506e-01  4.37710e-02  1.11111e-01  1.11111e-01  2.37673e-01  2.37000e-01  1.43869e-01  1.64295e-01  2.93000e+02  7.10000e+01  1.66000e+02  1.66000e+02  1.32000e+02  4.80000e+01  1.50009e+01  2.38558e+01 -1.06021e+01 -5.55091e-03  7.82678e-01  6.22403e-01 -8.91317e-01 -2.86046e-01  3.51756e-01  4.53347e-01 -5.52805e-01  6.99201e-01
6pdqA1B1_21      9.86004e-04  1.38943e-01  3.50926e-01  7.82480e-02  1.34615e-01  2.18750e-01  3.69627e-02  1.19522e-01  1.27985e-01  1.42828e-01  2.93000e+02  7.10000e+01  8.70000e+01  1.39000e+02  6.70000e+01  5.90000e+01  1.96589e+01  1.92625e+01  2.09674e+00  7.29267e-01  6.72619e-01 -1.25514e-01 -6.47462e-01  6.19048e-01 -4.44491e-01 -2.21274e-01  4.05418e-01  8.86947e-01
3kov1A1B_12      9.84924e-04  1.35120e-01  3.37607e-01  1.25871e-01  6.09756e-02  6.00000e-02  9.67302e-01  6.93424e-01  1.20856e-02  9.14830e-01  2.93000e+02  7.10000e+01  9.00000e+01  9.00000e+01  8.30000e+01  5.00000e+01  3.82985e+00 -1.78950e-01 -9.73514e-01  9.05158e-01 -5.91159e-02 -4.20945e-01 -3.57722e-01  4.28996e-01 -8.29456e-01  2.29618e-01  9.01370e-01  3.67162e-01
6putA1C1_12      9.84768e-04  2.58946e-01  4.22220e-01  8.30122e-02  5.97015e-02  7.40741e-02  8.71073e-01  6.81355e-01  6.83905e-04  8.75730e-01  2.93000e+02  7.10000e+01  2.44000e+02  6.30000e+01  1.55000e+02  5.40000e+01 -1.13036e+01 -1.83725e+00  1.52156e+01  1.14095e-01  9.87565e-01  1.08154e-01  7.95331e-01 -1.56034e-01  5.85749e-01  5.95341e-01  1.91871e-02 -8.03244e-01
4fh6A1B1_12      9.84257e-04  2.03152e-01  3.47673e-01  1.85714e-01  6.66667e-02  1.15385e-01  4.33904e-03  1.79317e-01  1.27514e-01  4.14422e-02  2.93000e+02  7.10000e+01  1.37000e+02  1.37000e+02  1.11000e+02  5.80000e+01 -2.39594e+01 -2.49398e+01  1.55477e+01 -5.15937e-02  9.40793e-01 -3.35033e-01 -9.40798e-01  6.67542e-02  3.32329e-01  3.35018e-01  3.32344e-01  8.81652e-01
1tc10A0B_12      9.84218e-04  1.87908e-01  3.41669e-01  2.70742e-02  9.89011e-02  0.00000e+00  3.59993e-01  1.88154e-01  3.93001e-02  2.26965e-01  2.93000e+02  7.10000e+01  1.75000e+02  1.86000e+02  1.49000e+02  5.00000e+01 -1.61690e+01  1.15134e+01 -1.16636e+01  9.57508e-01  8.56790e-02 -2.75385e-01  2.34475e-01 -7.87232e-01  5.70339e-01 -1.67926e-01 -6.10676e-01 -7.73871e-01
6sqzA1A2_12      9.83842e-04  1.43005e-01  3.06182e-01  9.08883e-02  7.40741e-02  2.32558e-02  8.53114e-01  5.44926e-01  4.83315e-03  7.20694e-01  2.93000e+02  7.10000e+01  1.14000e+02  1.14000e+02  8.10000e+01  4.30000e+01  1.75445e+01  4.19178e+00 -7.14821e+00 -5.21912e-01  1.31841e-01 -8.42749e-01 -8.45791e-01 -2.08162e-01  4.91230e-01 -1.10664e-01  9.69168e-01  2.20152e-01
